split_run,batch,set,subject_id
20260809_183835,batch_015,test,P017255
20260809_183835,batch_015,test,P018832
20260809_183835,batch_015,test,P019475
20260809_183835,batch_015,test,P019980
20260809_183835,batch_015,test,P020799
20260809_183835,batch_015,test,P021772
20260809_183835,batch_015,test,P022384
20260809_183835,batch_015,test,T000461
20260809_183835,batch_015,test,T002534
20260809_183835,batch_015,test,T003745
20260809_183835,batch_015,test,T005643
20260809_183835,batch_015,test,T005999
20260809_183835,batch_015,test,T007748
20260809_183835,batch_015,test,T009275
20260809_183835,batch_015,test,T009280
20260809_183835,batch_015,test,T009717
20260809_183835,batch_015,test,T009909
20260809_183835,batch_015,test,T011454
20260809_183835,batch_015,test,T012121
20260809_183835,batch_015,test,T013828
20260809_183835,batch_015,test,T014800
20260809_183835,batch_015,test,T014827
20260809_183835,batch_015,test,T016548
20260809_183835,batch_015,test,T016811
20260809_183835,batch_015,test,T017394
20260809_183835,batch_015,test,T020231
20260809_183835,batch_015,test,T028183
20260809_183835,batch_015,test,T029687
20260809_183835,batch_016,train,E002473
20260809_183835,batch_016,train,E002681
20260809_183835,batch_016,train,E003393
20260809_183835,batch_016,train,E004071
20260809_183835,batch_016,train,E004080
20260809_183835,batch_016,train,E004781
20260809_183835,batch_016,train,E004934
20260809_183835,batch_016,train,E007743
20260809_183835,batch_016,train,E007980
20260809_183835,batch_016,train,E008241
20260809_183835,batch_016,train,E008437
20260809_183835,batch_016,train,E008643
20260809_183835,batch_016,train,E009020
20260809_183835,batch_016,train,E011183
20260809_183835,batch_016,train,E011459
20260809_183835,batch_016,train,E012124
20260809_183835,batch_016,train,E012678
20260809_183835,batch_016,train,E012971
20260809_183835,batch_016,train,E013394
20260809_183835,batch_016,train,E014953
20260809_183835,batch_016,train,E016148
20260809_183835,batch_016,train,E016444
20260809_183835,batch_016,train,E016681
20260809_183835,batch_016,train,E016870
20260809_183835,batch_016,train,E018421
20260809_183835,batch_016,train,E018574
20260809_183835,batch_016,train,E019160
20260809_183835,batch_016,train,E019349
20260809_183835,batch_016,train,E019793
20260809_183835,batch_016,train,E020682
20260809_183835,batch_016,train,E020781
20260809_183835,batch_016,train,E020808
20260809_183835,batch_016,train,E022083
20260809_183835,batch_016,train,E022960
20260809_183835,batch_016,train,E023535
20260809_183835,batch_016,train,E023681
20260809_183835,batch_016,train,E023839
20260809_183835,batch_016,train,E024240
20260809_183835,batch_016,train,E025671
20260809_183835,batch_016,train,E025921
20260809_183835,batch_016,train,E026343
20260809_183835,batch_016,train,E029310
20260809_183835,batch_016,train,E030828
20260809_183835,batch_016,train,E030933
20260809_183835,batch_016,train,E032745
20260809_183835,batch_016,train,E033036
20260809_183835,batch_016,train,E034324
20260809_183835,batch_016,train,E034885
20260809_183835,batch_016,train,P000648
20260809_183835,batch_016,train,P000675
20260809_183835,batch_016,train,P000756
20260809_183835,batch_016,train,P001307
20260809_183835,batch_016,train,P001363
20260809_183835,batch_016,train,P003191
20260809_183835,batch_016,train,P003558
20260809_183835,batch_016,train,P004113
20260809_183835,batch_016,train,P004230
20260809_183835,batch_016,train,P004946
20260809_183835,batch_016,train,P005135
20260809_183835,batch_016,train,P005342
20260809_183835,batch_016,train,P005558
20260809_183835,batch_016,train,P006035
20260809_183835,batch_016,train,P006862
20260809_183835,batch_016,train,P007857
20260809_183835,batch_016,train,P008119
20260809_183835,batch_016,train,P008579
20260809_183835,batch_016,train,P008633
20260809_183835,batch_016,train,P008723
20260809_183835,batch_016,train,P008939
20260809_183835,batch_016,train,P009219
20260809_183835,batch_016,train,P009291
20260809_183835,batch_016,train,P009746
20260809_183835,batch_016,train,P010936
20260809_183835,batch_016,train,P011108
20260809_183835,batch_016,train,P011207
20260809_183835,batch_016,train,P013454
20260809_183835,batch_016,train,P013701
20260809_183835,batch_016,train,P013823
20260809_183835,batch_016,train,P013960
20260809_183835,batch_016,train,P014605
20260809_183835,batch_016,train,P014839
20260809_183835,batch_016,train,P016497
20260809_183835,batch_016,train,P016574
20260809_183835,batch_016,train,P016803
20260809_183835,batch_016,train,P017255
20260809_183835,batch_016,train,P017671
20260809_183835,batch_016,train,P018832
20260809_183835,batch_016,train,P019222
20260809_183835,batch_016,train,P020604
20260809_183835,batch_016,train,P020631
20260809_183835,batch_016,train,P020861
20260809_183835,batch_016,train,P021343
20260809_183835,batch_016,train,P021772
20260809_183835,batch_016,train,P022222
20260809_183835,batch_016,train,P023918
20260809_183835,batch_016,train,P026562
20260809_183835,batch_016,train,T000461
20260809_183835,batch_016,train,T003353
20260809_183835,batch_016,train,T003355
20260809_183835,batch_016,train,T003745
20260809_183835,batch_016,train,T003950
20260809_183835,batch_016,train,T005507
20260809_183835,batch_016,train,T005643
20260809_183835,batch_016,train,T006266
20260809_183835,batch_016,train,T006288
20260809_183835,batch_016,train,T007404
20260809_183835,batch_016,train,T007750
20260809_183835,batch_016,train,T008025
20260809_183835,batch_016,train,T008247
20260809_183835,batch_016,train,T009280
20260809_183835,batch_016,train,T009909
20260809_183835,batch_016,train,T010520
20260809_183835,batch_016,train,T011454
20260809_183835,batch_016,train,T011676
20260809_183835,batch_016,train,T012121
20260809_183835,batch_016,train,T012138
20260809_183835,batch_016,train,T012977
20260809_183835,batch_016,train,T012983
20260809_183835,batch_016,train,T013431
20260809_183835,batch_016,train,T013828
20260809_183835,batch_016,train,T013832
20260809_183835,batch_016,train,T014197
20260809_183835,batch_016,train,T014575
20260809_183835,batch_016,train,T014800
20260809_183835,batch_016,train,T014801
20260809_183835,batch_016,train,T014827
20260809_183835,batch_016,train,T016234
20260809_183835,batch_016,train,T016811
20260809_183835,batch_016,train,T016834
20260809_183835,batch_016,train,T017394
20260809_183835,batch_016,train,T017419
20260809_183835,batch_016,train,T018343
20260809_183835,batch_016,train,T019021
20260809_183835,batch_016,train,T019031
20260809_183835,batch_016,train,T019850
20260809_183835,batch_016,train,T019852
20260809_183835,batch_016,train,T020231
20260809_183835,batch_016,train,T021076
20260809_183835,batch_016,train,T021613
20260809_183835,batch_016,train,T023390
20260809_183835,batch_016,train,T023909
20260809_183835,batch_016,train,T024121
20260809_183835,batch_016,train,T025415
20260809_183835,batch_016,train,T026211
20260809_183835,batch_016,train,T028029
20260809_183835,batch_016,train,T029922
20260809_183835,batch_016,test,E002338
20260809_183835,batch_016,test,E005804
20260809_183835,batch_016,test,E006871
20260809_183835,batch_016,test,E007303
20260809_183835,batch_016,test,E008357
20260809_183835,batch_016,test,E009667
20260809_183835,batch_016,test,E009676
20260809_183835,batch_016,test,E012115
20260809_183835,batch_016,test,E012393
20260809_183835,batch_016,test,E015208
20260809_183835,batch_016,test,E015378
20260809_183835,batch_016,test,E015991
20260809_183835,batch_016,test,E017049
20260809_183835,batch_016,test,E017715
20260809_183835,batch_016,test,E019187
20260809_183835,batch_016,test,E023705
20260809_183835,batch_016,test,E024646
20260809_183835,batch_016,test,E025912
20260809_183835,batch_016,test,E029796
20260809_183835,batch_016,test,E031941
20260809_183835,batch_016,test,E033156
20260809_183835,batch_016,test,P003173
20260809_183835,batch_016,test,P003435
20260809_183835,batch_016,test,P004847
20260809_183835,batch_016,test,P005279
20260809_183835,batch_016,test,P007550
20260809_183835,batch_016,test,P007649
20260809_183835,batch_016,test,P008543
20260809_183835,batch_016,test,P009880
20260809_183835,batch_016,test,P010096
20260809_183835,batch_016,test,P010313
20260809_183835,batch_016,test,P010322
20260809_183835,batch_016,test,P014713
20260809_183835,batch_016,test,P015091
20260809_183835,batch_016,test,P015163
20260809_183835,batch_016,test,P017743
20260809_183835,batch_016,test,P019475
20260809_183835,batch_016,test,P019854
20260809_183835,batch_016,test,P019980
20260809_183835,batch_016,test,P020799
20260809_183835,batch_016,test,P022130
20260809_183835,batch_016,test,P022384
20260809_183835,batch_016,test,T000094
20260809_183835,batch_016,test,T000272
20260809_183835,batch_016,test,T002534
20260809_183835,batch_016,test,T004341
20260809_183835,batch_016,test,T005999
20260809_183835,batch_016,test,T007748
20260809_183835,batch_016,test,T008246
20260809_183835,batch_016,test,T008631
20260809_183835,batch_016,test,T009275
20260809_183835,batch_016,test,T009717
20260809_183835,batch_016,test,T010532
20260809_183835,batch_016,test,T012312
20260809_183835,batch_016,test,T012374
20260809_183835,batch_016,test,T012389
20260809_183835,batch_016,test,T014806
20260809_183835,batch_016,test,T016548
20260809_183835,batch_016,test,T016812
20260809_183835,batch_016,test,T019853
20260809_183835,batch_016,test,T022883
20260809_183835,batch_016,test,T028183
20260809_183835,batch_016,test,T029687
20260809_183835,batch_017,train,E002338
20260809_183835,batch_017,train,E002681
20260809_183835,batch_017,train,E004080
20260809_183835,batch_017,train,E004781
20260809_183835,batch_017,train,E004934
20260809_183835,batch_017,train,E005804
20260809_183835,batch_017,train,E006871
20260809_183835,batch_017,train,E007980
20260809_183835,batch_017,train,E008241
20260809_183835,batch_017,train,E008357
20260809_183835,batch_017,train,E008437
20260809_183835,batch_017,train,E008643
20260809_183835,batch_017,train,E009020
20260809_183835,batch_017,train,E009676
20260809_183835,batch_017,train,E011183
20260809_183835,batch_017,train,E011459
20260809_183835,batch_017,train,E012393
20260809_183835,batch_017,train,E012971
20260809_183835,batch_017,train,E013394
20260809_183835,batch_017,train,E014953
20260809_183835,batch_017,train,E015378
20260809_183835,batch_017,train,E016148
20260809_183835,batch_017,train,E016681
20260809_183835,batch_017,train,E016870
20260809_183835,batch_017,train,E017715
20260809_183835,batch_017,train,E018421
20260809_183835,batch_017,train,E018574
20260809_183835,batch_017,train,E019160
20260809_183835,batch_017,train,E019187
20260809_183835,batch_017,train,E020682
20260809_183835,batch_017,train,E020781
20260809_183835,batch_017,train,E020808
20260809_183835,batch_017,train,E022083
20260809_183835,batch_017,train,E022960
20260809_183835,batch_017,train,E023535
20260809_183835,batch_017,train,E023705
20260809_183835,batch_017,train,E024240
20260809_183835,batch_017,train,E024646
20260809_183835,batch_017,train,E025671
20260809_183835,batch_017,train,E025921
20260809_183835,batch_017,train,E026343
20260809_183835,batch_017,train,E029310
20260809_183835,batch_017,train,E029796
20260809_183835,batch_017,train,E030933
20260809_183835,batch_017,train,E031941
20260809_183835,batch_017,train,E032745
20260809_183835,batch_017,train,E033156
20260809_183835,batch_017,train,E034324
20260809_183835,batch_017,train,P000648
20260809_183835,batch_017,train,P000675
20260809_183835,batch_017,train,P000756
20260809_183835,batch_017,train,P003191
20260809_183835,batch_017,train,P003435
20260809_183835,batch_017,train,P004113
20260809_183835,batch_017,train,P004847
20260809_183835,batch_017,train,P004946
20260809_183835,batch_017,train,P005279
20260809_183835,batch_017,train,P005342
20260809_183835,batch_017,train,P005558
20260809_183835,batch_017,train,P006862
20260809_183835,batch_017,train,P007550
20260809_183835,batch_017,train,P007857
20260809_183835,batch_017,train,P008119
20260809_183835,batch_017,train,P008543
20260809_183835,batch_017,train,P008579
20260809_183835,batch_017,train,P008633
20260809_183835,batch_017,train,P008723
20260809_183835,batch_017,train,P008939
20260809_183835,batch_017,train,P009219
20260809_183835,batch_017,train,P009291
20260809_183835,batch_017,train,P009746
20260809_183835,batch_017,train,P009880
20260809_183835,batch_017,train,P010096
20260809_183835,batch_017,train,P010313
20260809_183835,batch_017,train,P011108
20260809_183835,batch_017,train,P013823
20260809_183835,batch_017,train,P014605
20260809_183835,batch_017,train,P014713
20260809_183835,batch_017,train,P015091
20260809_183835,batch_017,train,P015163
20260809_183835,batch_017,train,P016497
20260809_183835,batch_017,train,P016803
20260809_183835,batch_017,train,P017671
20260809_183835,batch_017,train,P018832
20260809_183835,batch_017,train,P019222
20260809_183835,batch_017,train,P019475
20260809_183835,batch_017,train,P019854
20260809_183835,batch_017,train,P020604
20260809_183835,batch_017,train,P020799
20260809_183835,batch_017,train,P020861
20260809_183835,batch_017,train,P021772
20260809_183835,batch_017,train,P022130
20260809_183835,batch_017,train,P022222
20260809_183835,batch_017,train,P022384
20260809_183835,batch_017,train,P023918
20260809_183835,batch_017,train,P026562
20260809_183835,batch_017,train,T000272
20260809_183835,batch_017,train,T000461
20260809_183835,batch_017,train,T002534
20260809_183835,batch_017,train,T003355
20260809_183835,batch_017,train,T003745
20260809_183835,batch_017,train,T003950
20260809_183835,batch_017,train,T004341
20260809_183835,batch_017,train,T005643
20260809_183835,batch_017,train,T005999
20260809_183835,batch_017,train,T006266
20260809_183835,batch_017,train,T006288
20260809_183835,batch_017,train,T007748
20260809_183835,batch_017,train,T008246
20260809_183835,batch_017,train,T008631
20260809_183835,batch_017,train,T009717
20260809_183835,batch_017,train,T010520
20260809_183835,batch_017,train,T010532
20260809_183835,batch_017,train,T011454
20260809_183835,batch_017,train,T011676
20260809_183835,batch_017,train,T012121
20260809_183835,batch_017,train,T012138
20260809_183835,batch_017,train,T012312
20260809_183835,batch_017,train,T012374
20260809_183835,batch_017,train,T012977
20260809_183835,batch_017,train,T012983
20260809_183835,batch_017,train,T013431
20260809_183835,batch_017,train,T013828
20260809_183835,batch_017,train,T013832
20260809_183835,batch_017,train,T014197
20260809_183835,batch_017,train,T014575
20260809_183835,batch_017,train,T014800
20260809_183835,batch_017,train,T014801
20260809_183835,batch_017,train,T014806
20260809_183835,batch_017,train,T016234
20260809_183835,batch_017,train,T016548
20260809_183835,batch_017,train,T016811
20260809_183835,batch_017,train,T016812
20260809_183835,batch_017,train,T016834
20260809_183835,batch_017,train,T019021
20260809_183835,batch_017,train,T019031
20260809_183835,batch_017,train,T019850
20260809_183835,batch_017,train,T019852
20260809_183835,batch_017,train,T021076
20260809_183835,batch_017,train,T021613
20260809_183835,batch_017,train,T023909
20260809_183835,batch_017,train,T024121
20260809_183835,batch_017,train,T026211
20260809_183835,batch_017,train,T028029
20260809_183835,batch_017,train,T028183
20260809_183835,batch_017,train,T029687
20260809_183835,batch_017,test,E002473
20260809_183835,batch_017,test,E003393
20260809_183835,batch_017,test,E004071
20260809_183835,batch_017,test,E007303
20260809_183835,batch_017,test,E007743
20260809_183835,batch_017,test,E009667
20260809_183835,batch_017,test,E012115
20260809_183835,batch_017,test,E012124
20260809_183835,batch_017,test,E012678
20260809_183835,batch_017,test,E015208
20260809_183835,batch_017,test,E015991
20260809_183835,batch_017,test,E016444
20260809_183835,batch_017,test,E017049
20260809_183835,batch_017,test,E019349
20260809_183835,batch_017,test,E019793
20260809_183835,batch_017,test,E023681
20260809_183835,batch_017,test,E023839
20260809_183835,batch_017,test,E025912
20260809_183835,batch_017,test,E030828
20260809_183835,batch_017,test,E033036
20260809_183835,batch_017,test,E034885
20260809_183835,batch_017,test,P001307
20260809_183835,batch_017,test,P001363
20260809_183835,batch_017,test,P003173
20260809_183835,batch_017,test,P003558
20260809_183835,batch_017,test,P004230
20260809_183835,batch_017,test,P005135
20260809_183835,batch_017,test,P006035
20260809_183835,batch_017,test,P007649
20260809_183835,batch_017,test,P010322
20260809_183835,batch_017,test,P010936
20260809_183835,batch_017,test,P011207
20260809_183835,batch_017,test,P013454
20260809_183835,batch_017,test,P013701
20260809_183835,batch_017,test,P013960
20260809_183835,batch_017,test,P014839
20260809_183835,batch_017,test,P016574
20260809_183835,batch_017,test,P017255
20260809_183835,batch_017,test,P017743
20260809_183835,batch_017,test,P019980
20260809_183835,batch_017,test,P020631
20260809_183835,batch_017,test,P021343
20260809_183835,batch_017,test,T000094
20260809_183835,batch_017,test,T003353
20260809_183835,batch_017,test,T005507
20260809_183835,batch_017,test,T007404
20260809_183835,batch_017,test,T007750
20260809_183835,batch_017,test,T008025
20260809_183835,batch_017,test,T008247
20260809_183835,batch_017,test,T009275
20260809_183835,batch_017,test,T009280
20260809_183835,batch_017,test,T009909
20260809_183835,batch_017,test,T012389
20260809_183835,batch_017,test,T014827
20260809_183835,batch_017,test,T017394
20260809_183835,batch_017,test,T017419
20260809_183835,batch_017,test,T018343
20260809_183835,batch_017,test,T019853
20260809_183835,batch_017,test,T020231
20260809_183835,batch_017,test,T022883
20260809_183835,batch_017,test,T023390
20260809_183835,batch_017,test,T025415
20260809_183835,batch_017,test,T029922
20260809_183835,batch_018,train,E002338
20260809_183835,batch_018,train,E002473
20260809_183835,batch_018,train,E002681
20260809_183835,batch_018,train,E003393
20260809_183835,batch_018,train,E004080
20260809_183835,batch_018,train,E005804
20260809_183835,batch_018,train,E007743
20260809_183835,batch_018,train,E008357
20260809_183835,batch_018,train,E008643
20260809_183835,batch_018,train,E009667
20260809_183835,batch_018,train,E009676
20260809_183835,batch_018,train,E011183
20260809_183835,batch_018,train,E011459
20260809_183835,batch_018,train,E012115
20260809_183835,batch_018,train,E012124
20260809_183835,batch_018,train,E012393
20260809_183835,batch_018,train,E014953
20260809_183835,batch_018,train,E015208
20260809_183835,batch_018,train,E015378
20260809_183835,batch_018,train,E016148
20260809_183835,batch_018,train,E016444
20260809_183835,batch_018,train,E016681
20260809_183835,batch_018,train,E016870
20260809_183835,batch_018,train,E017049
20260809_183835,batch_018,train,E017715
20260809_183835,batch_018,train,E018421
20260809_183835,batch_018,train,E019187
20260809_183835,batch_018,train,E019349
20260809_183835,batch_018,train,E019793
20260809_183835,batch_018,train,E020682
20260809_183835,batch_018,train,E020781
20260809_183835,batch_018,train,E022083
20260809_183835,batch_018,train,E022960
20260809_183835,batch_018,train,E023535
20260809_183835,batch_018,train,E023681
20260809_183835,batch_018,train,E023705
20260809_183835,batch_018,train,E023839
20260809_183835,batch_018,train,E024240
20260809_183835,batch_018,train,E024646
20260809_183835,batch_018,train,E025671
20260809_183835,batch_018,train,E025912
20260809_183835,batch_018,train,E025921
20260809_183835,batch_018,train,E029310
20260809_183835,batch_018,train,E030933
20260809_183835,batch_018,train,E031941
20260809_183835,batch_018,train,E032745
20260809_183835,batch_018,train,E033036
20260809_183835,batch_018,train,E033156
20260809_183835,batch_018,train,P000675
20260809_183835,batch_018,train,P001307
20260809_183835,batch_018,train,P003173
20260809_183835,batch_018,train,P003191
20260809_183835,batch_018,train,P003435
20260809_183835,batch_018,train,P003558
20260809_183835,batch_018,train,P004113
20260809_183835,batch_018,train,P005279
20260809_183835,batch_018,train,P005558
20260809_183835,batch_018,train,P006035
20260809_183835,batch_018,train,P006862
20260809_183835,batch_018,train,P007550
20260809_183835,batch_018,train,P008119
20260809_183835,batch_018,train,P008543
20260809_183835,batch_018,train,P008633
20260809_183835,batch_018,train,P008723
20260809_183835,batch_018,train,P008939
20260809_183835,batch_018,train,P009219
20260809_183835,batch_018,train,P009291
20260809_183835,batch_018,train,P009746
20260809_183835,batch_018,train,P009880
20260809_183835,batch_018,train,P010096
20260809_183835,batch_018,train,P010313
20260809_183835,batch_018,train,P010322
20260809_183835,batch_018,train,P010936
20260809_183835,batch_018,train,P011207
20260809_183835,batch_018,train,P013454
20260809_183835,batch_018,train,P013701
20260809_183835,batch_018,train,P013823
20260809_183835,batch_018,train,P014605
20260809_183835,batch_018,train,P014839
20260809_183835,batch_018,train,P015091
20260809_183835,batch_018,train,P015163
20260809_183835,batch_018,train,P016803
20260809_183835,batch_018,train,P017255
20260809_183835,batch_018,train,P017743
20260809_183835,batch_018,train,P018832
20260809_183835,batch_018,train,P019475
20260809_183835,batch_018,train,P019980
20260809_183835,batch_018,train,P020604
20260809_183835,batch_018,train,P020631
20260809_183835,batch_018,train,P021343
20260809_183835,batch_018,train,P021772
20260809_183835,batch_018,train,P022130
20260809_183835,batch_018,train,P022222
20260809_183835,batch_018,train,P022384
20260809_183835,batch_018,train,P023918
20260809_183835,batch_018,train,P026562
20260809_183835,batch_018,train,T000272
20260809_183835,batch_018,train,T000461
20260809_183835,batch_018,train,T002534
20260809_183835,batch_018,train,T003355
20260809_183835,batch_018,train,T003745
20260809_183835,batch_018,train,T003950
20260809_183835,batch_018,train,T004341
20260809_183835,batch_018,train,T005507
20260809_183835,batch_018,train,T005643
20260809_183835,batch_018,train,T005999
20260809_183835,batch_018,train,T006288
20260809_183835,batch_018,train,T007404
20260809_183835,batch_018,train,T007748
20260809_183835,batch_018,train,T007750
20260809_183835,batch_018,train,T008246
20260809_183835,batch_018,train,T008247
20260809_183835,batch_018,train,T008631
20260809_183835,batch_018,train,T009280
20260809_183835,batch_018,train,T009909
20260809_183835,batch_018,train,T010532
20260809_183835,batch_018,train,T011454
20260809_183835,batch_018,train,T011676
20260809_183835,batch_018,train,T012312
20260809_183835,batch_018,train,T012983
20260809_183835,batch_018,train,T013431
20260809_183835,batch_018,train,T013828
20260809_183835,batch_018,train,T013832
20260809_183835,batch_018,train,T014197
20260809_183835,batch_018,train,T014575
20260809_183835,batch_018,train,T014800
20260809_183835,batch_018,train,T014801
20260809_183835,batch_018,train,T016234
20260809_183835,batch_018,train,T016548
20260809_183835,batch_018,train,T017419
20260809_183835,batch_018,train,T018343
20260809_183835,batch_018,train,T019021
20260809_183835,batch_018,train,T019031
20260809_183835,batch_018,train,T019850
20260809_183835,batch_018,train,T019852
20260809_183835,batch_018,train,T020231
20260809_183835,batch_018,train,T021076
20260809_183835,batch_018,train,T022883
20260809_183835,batch_018,train,T023390
20260809_183835,batch_018,train,T023909
20260809_183835,batch_018,train,T024121
20260809_183835,batch_018,train,T025415
20260809_183835,batch_018,train,T026211
20260809_183835,batch_018,train,T028029
20260809_183835,batch_018,train,T029687
20260809_183835,batch_018,train,T029922
20260809_183835,batch_018,test,E004071
20260809_183835,batch_018,test,E004781
20260809_183835,batch_018,test,E004934
20260809_183835,batch_018,test,E006871
20260809_183835,batch_018,test,E007303
20260809_183835,batch_018,test,E007980
20260809_183835,batch_018,test,E008241
20260809_183835,batch_018,test,E008437
20260809_183835,batch_018,test,E009020
20260809_183835,batch_018,test,E012678
20260809_183835,batch_018,test,E012971
20260809_183835,batch_018,test,E013394
20260809_183835,batch_018,test,E015991
20260809_183835,batch_018,test,E018574
20260809_183835,batch_018,test,E019160
20260809_183835,batch_018,test,E020808
20260809_183835,batch_018,test,E026343
20260809_183835,batch_018,test,E029796
20260809_183835,batch_018,test,E030828
20260809_183835,batch_018,test,E034324
20260809_183835,batch_018,test,E034885
20260809_183835,batch_018,test,P000648
20260809_183835,batch_018,test,P000756
20260809_183835,batch_018,test,P001363
20260809_183835,batch_018,test,P004230
20260809_183835,batch_018,test,P004847
20260809_183835,batch_018,test,P004946
20260809_183835,batch_018,test,P005135
20260809_183835,batch_018,test,P005342
20260809_183835,batch_018,test,P007649
20260809_183835,batch_018,test,P007857
20260809_183835,batch_018,test,P008579
20260809_183835,batch_018,test,P011108
20260809_183835,batch_018,test,P013960
20260809_183835,batch_018,test,P014713
20260809_183835,batch_018,test,P016497
20260809_183835,batch_018,test,P016574
20260809_183835,batch_018,test,P017671
20260809_183835,batch_018,test,P019222
20260809_183835,batch_018,test,P019854
20260809_183835,batch_018,test,P020799
20260809_183835,batch_018,test,P020861
20260809_183835,batch_018,test,T000094
20260809_183835,batch_018,test,T003353
20260809_183835,batch_018,test,T006266
20260809_183835,batch_018,test,T008025
20260809_183835,batch_018,test,T009275
20260809_183835,batch_018,test,T009717
20260809_183835,batch_018,test,T010520
20260809_183835,batch_018,test,T012121
20260809_183835,batch_018,test,T012138
20260809_183835,batch_018,test,T012374
20260809_183835,batch_018,test,T012389
20260809_183835,batch_018,test,T012977
20260809_183835,batch_018,test,T014806
20260809_183835,batch_018,test,T014827
20260809_183835,batch_018,test,T016811
20260809_183835,batch_018,test,T016812
20260809_183835,batch_018,test,T016834
20260809_183835,batch_018,test,T017394
20260809_183835,batch_018,test,T019853
20260809_183835,batch_018,test,T021613
20260809_183835,batch_018,test,T028183
20260809_183835,batch_019,train,E002338
20260809_183835,batch_019,train,E002473
20260809_183835,batch_019,train,E002681
20260809_183835,batch_019,train,E003393
20260809_183835,batch_019,train,E004071
20260809_183835,batch_019,train,E004080
20260809_183835,batch_019,train,E004934
20260809_183835,batch_019,train,E005804
20260809_183835,batch_019,train,E006871
20260809_183835,batch_019,train,E007303
20260809_183835,batch_019,train,E007980
20260809_183835,batch_019,train,E008357
20260809_183835,batch_019,train,E008437
20260809_183835,batch_019,train,E009020
20260809_183835,batch_019,train,E009667
20260809_183835,batch_019,train,E011183
20260809_183835,batch_019,train,E012393
20260809_183835,batch_019,train,E012678
20260809_183835,batch_019,train,E012971
20260809_183835,batch_019,train,E013394
20260809_183835,batch_019,train,E015208
20260809_183835,batch_019,train,E015378
20260809_183835,batch_019,train,E016870
20260809_183835,batch_019,train,E017049
20260809_183835,batch_019,train,E017715
20260809_183835,batch_019,train,E018421
20260809_183835,batch_019,train,E018574
20260809_183835,batch_019,train,E019187
20260809_183835,batch_019,train,E019793
20260809_183835,batch_019,train,E020682
20260809_183835,batch_019,train,E020781
20260809_183835,batch_019,train,E020808
20260809_183835,batch_019,train,E022960
20260809_183835,batch_019,train,E023681
20260809_183835,batch_019,train,E023705
20260809_183835,batch_019,train,E023839
20260809_183835,batch_019,train,E024646
20260809_183835,batch_019,train,E025671
20260809_183835,batch_019,train,E025912
20260809_183835,batch_019,train,E025921
20260809_183835,batch_019,train,E026343
20260809_183835,batch_019,train,E029310
20260809_183835,batch_019,train,E030828
20260809_183835,batch_019,train,E030933
20260809_183835,batch_019,train,E032745
20260809_183835,batch_019,train,E033036
20260809_183835,batch_019,train,E034324
20260809_183835,batch_019,train,E034885
20260809_183835,batch_019,train,P000648
20260809_183835,batch_019,train,P000756
20260809_183835,batch_019,train,P003191
20260809_183835,batch_019,train,P003558
20260809_183835,batch_019,train,P004946
20260809_183835,batch_019,train,P005279
20260809_183835,batch_019,train,P005342
20260809_183835,batch_019,train,P005558
20260809_183835,batch_019,train,P006035
20260809_183835,batch_019,train,P006862
20260809_183835,batch_019,train,P007550
20260809_183835,batch_019,train,P007649
20260809_183835,batch_019,train,P008119
20260809_183835,batch_019,train,P008543
20260809_183835,batch_019,train,P008579
20260809_183835,batch_019,train,P008633
20260809_183835,batch_019,train,P008723
20260809_183835,batch_019,train,P008939
20260809_183835,batch_019,train,P009291
20260809_183835,batch_019,train,P009746
20260809_183835,batch_019,train,P009880
20260809_183835,batch_019,train,P010096
20260809_183835,batch_019,train,P010313
20260809_183835,batch_019,train,P010322
20260809_183835,batch_019,train,P010936
20260809_183835,batch_019,train,P011108
20260809_183835,batch_019,train,P013454
20260809_183835,batch_019,train,P013701
20260809_183835,batch_019,train,P014839
20260809_183835,batch_019,train,P015091
20260809_183835,batch_019,train,P016497
20260809_183835,batch_019,train,P016574
20260809_183835,batch_019,train,P017255
20260809_183835,batch_019,train,P017671
20260809_183835,batch_019,train,P017743
20260809_183835,batch_019,train,P018832
20260809_183835,batch_019,train,P019222
20260809_183835,batch_019,train,P019475
20260809_183835,batch_019,train,P019854
20260809_183835,batch_019,train,P019980
20260809_183835,batch_019,train,P020631
20260809_183835,batch_019,train,P020799
20260809_183835,batch_019,train,P021772
20260809_183835,batch_019,train,P022130
20260809_183835,batch_019,train,P022222
20260809_183835,batch_019,train,P022384
20260809_183835,batch_019,train,P023918
20260809_183835,batch_019,train,P026562
20260809_183835,batch_019,train,T000272
20260809_183835,batch_019,train,T000461
20260809_183835,batch_019,train,T002534
20260809_183835,batch_019,train,T003353
20260809_183835,batch_019,train,T003355
20260809_183835,batch_019,train,T003745
20260809_183835,batch_019,train,T003950
20260809_183835,batch_019,train,T004341
20260809_183835,batch_019,train,T005643
20260809_183835,batch_019,train,T005999
20260809_183835,batch_019,train,T006266
20260809_183835,batch_019,train,T006288
20260809_183835,batch_019,train,T007748
20260809_183835,batch_019,train,T008025
20260809_183835,batch_019,train,T008247
20260809_183835,batch_019,train,T008631
20260809_183835,batch_019,train,T009275
20260809_183835,batch_019,train,T009280
20260809_183835,batch_019,train,T009717
20260809_183835,batch_019,train,T009909
20260809_183835,batch_019,train,T011454
20260809_183835,batch_019,train,T011676
20260809_183835,batch_019,train,T012121
20260809_183835,batch_019,train,T012138
20260809_183835,batch_019,train,T012312
20260809_183835,batch_019,train,T012374
